"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kiribati","KIR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75934220187602","1.38260121963875","2.75950742368185","3.42147403472058","21.550364249007","","7.67213258875179","2.29693114054698","","",
"Kiribati","KIR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38745","23849","42924","59185","57241","","83778","4264","","",
"Kiribati","KIR","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17","0.33","0","0","0","0.5","0","0.11","0","0","0.36","2.12","0","0.33","0.33","0","1","1.05","1.94","1.48","2.17","2.54","0.62","3.13","3.69","","","",
"Kiribati","KIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","2168455.08999209","2513412.38666332","1502611.71561008","1729030.07376831","2328014.99292264","3102126.62983942","9282917.89651072","9552392.99427534","9606544.44565336","13433002.2342033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0253906715836056","1.30105192732827","0.116633026069319","35.767676145305","35.1205954564663","27.6354391081585","23.2803409936861","25.7634764740236","34.6026368990477","","","","","","",
"St. Kitts and Nevis","KNA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7420","302278","34590","12585339","10761053","7944481","4863483","5702669","6842005","","","","","","",
"St. Kitts and Nevis","KNA","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","9","4","","","","","",
"St. Kitts and Nevis","KNA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","1.33","1.46","3.24","1.5","1","0.34","0","0.23","1.96","1.94","1.17","4.16","2.82","4.41","4.63","8.85","12.97","15.2","16.63","20.64","28.03","26.05","33.88","33.69","","","",
"St. Kitts and Nevis","KNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106296.296296296","","","","","","","310238.148148148","202061.111111111","99966.2962962963","99966.6666666667","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133333.333333333","159259.259259259","111111.111111111","48148.1481481481","14814.8148148148","","296296.296296296","311111.111111111","303703.703703704","822222.222222222","1394940.59582772","1528495.95005723","1592362.71398582","1541208.54178263","1681168.74436532","1830212.27337447","2145602.94249898","2286751.64830513","2479844.7670792","2468944.95913256","2483119.7908756","2666069.74746537","2631919.05046401","2789810.15510198","3039400.90918981","2556748.67888889","2655552.23444444","1548652.21111111","1977240.66429111","3167362.47620737","2561087.93043478","4590450.75330111","2882786.2962963","3107393.33333333",
"Korea, Rep.","KOR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2249311916882","30.3317306851463","32.0634841742842","32.0743975658747","28.1790538029906","28.2174671755151","29.815779383274","30.0582338141868","31.210776472633","30.5237689776385","32.5456334891575","36.3907065009148","32.4044345764689","35.7229847007135","36.126344296004","16.9382635282067","",
"Korea, Rep.","KOR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106527474413","110787204903","103492161457","132075427070","133455009472","130654606778","143473573511","149049317631","147041119417","135900455619","166652775035","192785756041","153546690360","163935662525","204979876610","98537965972","",
"Korea, Rep.","KOR","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","625.12265","571.15268","524.31655","556.395","447.49556","446.77609","488.08794","557.92581","571.75161","539.44425","573.55359","704.17934","800.54697","902.60459","959.85384","1042.40285","1152.89228","1156.14651","1228.16954","1212.13441","1227.80109","1251.10685","1311.43521","","","","","",
"Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2185.08813476562","2240.7470703125","2006.97424316406","2160.12622070312","2323.0400390625","2905.29321289062","3006.55834960938","3188.39868164062","3279.12817382812","3760.66845703125","4169.482421875","4610.68115234375","4888.18310546875","5033.5947265625","5424.8720703125","5903.21484375","6388.42529296875","6453.84716796875","6864.2060546875","7018.35888671875","7056.3427734375","7450.5576171875","7913.50146484375","8322.587890625","8614.634765625","9081.935546875","","",
"Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","1241","1319","1556","1599","1997","2702","3640","4871","5696","7020","9082","13253","15951","21449","28554","59228","68405","67359","50596","55970","72831","73714","76570","90313","105250","122188","125476","128701","127114","127316","131805","138034","148136","159978","164073","167275","163424","159084","162561","171603","180477","186245","","",
"Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","3829","3984","4368","4795","6636","7883","9115","12186","14355","16295","16738","14880","15122","15044","17158","19271","21921","25325","24637","24672","29179","30898","29566","28338","34865","38733","40713","43768","43518","36207","38296","40890","40779","44611","46219","46419","45406","45691","47431","47372","46282","51753","","",
"Korea, Rep.","KOR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8866.52","11237.92","12158.34","14682.76","15875.05","18435.81","20023.41","23666.41","27597.05","31957.31","37079.26","41212.59","43771.58","45865.76","50224.21","53441.41","56031.5","57348.43","60042.57","62506.07","62559.51","63701.87","66408.77","68934.36","72490.44","","","",
"Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21616005897522","2.24830007553101","2.11026000976562","2.01567006111145","2.12519001960754","2.2786500453949","2.20774006843567","2.27722001075745","2.44214010238647","2.52290010452271","2.71934008598328","2.87258005142212","2.9888699054718","3.14668989181519","3.3157799243927","3.59198999404907","3.8503999710083","3.95124006271362","4.07785987854004","3.97819995880127","3.9870400428772","4.29205989837646","4.51632976531982","4.62702989578247","4.79571008682251","4.93011999130249","","",
"Korea, Rep.","KOR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","2000000","","3000000","2000000","23200000","3800000","5700000","6900000","4000000","3200000","15600000","10300000","42600000","23200000","37100000","60500000","105000000","129500000","154800000","299200000","184900000","252600000","261500000","463100000","701500000","947300000","879600000","1339100000","1916800000","2035600000","2115000000","1826800000","2434300000","3255400000","3188400000","4399000000","3902900000","4355300000","5541600000","6553500000","6936000000","7286800000","7749100000","7752000000","6895200000","8070800000","7947200000","9057000000",
